class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_1663.jpg,0.53125,dark,False,82.42292949708626
UnripeApple,aug_0_1664.jpg,0.27168367346938777,dark,False,74.09189160390584
UnripeApple,aug_0_1666.jpg,0.4196627869897959,bright,False,67.0487757212471
UnripeApple,aug_0_1668.jpg,0.5398397640306123,bright,False,62.57911529418643
UnripeApple,aug_0_1681.jpg,0.5599489795918368,bright,False,77.72288585725167
UnripeApple,aug_0_1686.jpg,0.4594029017857143,bright,False,61.27048127716201
UnripeApple,aug_0_1691.jpg,0.34006297831632654,bright,False,43.444194791880456
UnripeApple,aug_0_1694.jpg,0.4599609375,bright,False,58.22488427485325
UnripeApple,aug_0_1703.jpg,0.34825414540816324,dark,False,27.95811919072371
UnripeApple,aug_0_1710.jpg,0.2583107461734694,dark,False,71.11034083887398
UnripeApple,aug_0_1717.jpg,0.37569754464285715,dark,False,42.100965674914555
UnripeApple,aug_0_1724.jpg,0.27925701530612246,bright,False,42.46369727826282
UnripeApple,aug_0_1732.jpg,0.43698182397959184,dark,False,52.440814421750986
UnripeApple,aug_0_1733.jpg,0.42434630102040816,dark,False,58.83229378524097
UnripeApple,aug_0_1743.jpg,0.38173628826530615,bright,False,49.217957839153904
UnripeApple,aug_0_1745.jpg,0.05377072704081633,dark,False,55.3749543873246
UnripeApple,aug_0_1746.jpg,0.3430125956632653,bright,False,77.4015936448172
UnripeApple,aug_0_1751.jpg,0.30685985331632654,bright,False,54.335309610546204
UnripeApple,aug_0_1759.jpg,0.2868104272959184,dark,False,71.15358674335982
UnripeApple,aug_0_1760.jpg,0.21095742984693877,dark,False,117.60357514321375
UnripeApple,aug_0_1766.jpg,0.17940848214285715,bright,False,61.262922756955795
UnripeApple,aug_0_1782.jpg,0.21627869897959184,bright,False,54.203808406743455
UnripeApple,aug_0_1783.jpg,0.27236128826530615,bright,False,43.88802802856418
UnripeApple,aug_0_1784.jpg,0.2642299107142857,dark,False,52.721144938050394
UnripeApple,aug_0_1788.jpg,0.17542251275510204,dark,False,14.494941331826888
UnripeApple,aug_0_1792.jpg,0.31620695153061223,bright,False,27.47830545980911
UnripeApple,aug_0_1796.jpg,0.5852200255102041,dark,False,83.73026273160079
UnripeApple,aug_0_1798.jpg,0.5771882971938775,dark,False,67.99767538124145
UnripeApple,aug_0_180.jpg,0.3160873724489796,dark,False,58.163803182922386
UnripeApple,aug_0_1805.jpg,0.44632892219387754,bright,False,51.507537535524705
UnripeApple,aug_0_1806.jpg,0.24491788903061223,dark,False,54.53757276530401
UnripeApple,aug_0_1818.jpg,0.32987882653061223,dark,False,48.14439461565127
UnripeApple,aug_0_182.jpg,0.06100526147959184,dark,False,22.408793676228132
UnripeApple,aug_0_1820.jpg,0.3767139668367347,bright,False,75.72037721324426
UnripeApple,aug_0_1821.jpg,0.45962213010204084,bright,False,38.511806499677924
UnripeApple,aug_0_1830.jpg,0.043845663265306124,dark,True,41.15729055160816
UnripeApple,aug_0_1835.jpg,0.45290577168367346,bright,False,50.38412525929772
UnripeApple,aug_0_1838.jpg,0.18799824617346939,bright,False,33.30484741417067
UnripeApple,aug_0_1841.jpg,0.3688416772959184,bright,False,39.571877373023284
UnripeApple,aug_0_1845.jpg,0.3263313137755102,dark,False,36.689743156457155
UnripeApple,aug_0_1846.jpg,0.5337412308673469,bright,False,44.529448624374
UnripeApple,aug_0_186.jpg,0.10509008290816327,dark,False,63.378545971898056
UnripeApple,aug_0_1868.jpg,0.416015625,dark,False,52.15413819967853
UnripeApple,aug_0_1870.jpg,0.4967713647959184,dark,False,54.7091089488791
UnripeApple,aug_0_1871.jpg,0.24607382015306123,bright,False,46.46539994596344
UnripeApple,aug_0_1872.jpg,0.1747448979591837,dark,False,48.50342820010312
UnripeApple,aug_0_1875.jpg,0.2748923788265306,dark,False,65.37376976672438
UnripeApple,aug_0_188.jpg,0.4729153380102041,dark,False,73.58404218297711
UnripeApple,aug_0_1882.jpg,0.05699936224489796,dark,False,49.50961849839837
UnripeApple,aug_0_1885.jpg,0.1735889668367347,dark,False,53.23066874360679
UnripeApple,aug_0_1887.jpg,0.31074617346938777,bright,False,55.16517014684603
UnripeApple,aug_0_1889.jpg,0.5434470663265306,dark,False,65.89960311210376
UnripeApple,aug_0_1892.jpg,0.2556999362244898,bright,False,55.62349310866841
UnripeApple,aug_0_1898.jpg,0.365234375,bright,False,38.88655736023512
UnripeApple,aug_0_1899.jpg,0.4878427933673469,bright,False,42.651931717048065
UnripeApple,aug_0_1900.jpg,0.23238201530612246,dark,False,39.083233515670614
UnripeApple,aug_0_1917.jpg,0.2615593112244898,dark,False,40.76102291923724
UnripeApple,aug_0_1923.jpg,0.24457908163265307,bright,False,63.0850508258657
UnripeApple,aug_0_1927.jpg,0.5323660714285714,dark,False,64.90778006302043
UnripeApple,aug_0_1936.jpg,0.2952407525510204,dark,False,69.9158621620942
